acceptedScientificName	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
Parus major	9.528952	45.55251	
Parus major	12.605467	42.212234	
Parus major	7.602178	44.430763	
Parus major	9.200661	45.433167	
Parus major	7.990447	44.326385	
Parus major	12.205124	44.65703	
Parus major	9.66049	45.70503	
Parus major	13.957529	42.504757	
Parus major	13.428535	42.135715	
Parus major	11.078123	43.231514	
Parus major	9.162944	40.578506	
Parus major	11.155277	42.563576	
Parus major	9.646254	44.14499	
Parus major	10.356545	43.836353	
Parus major	11.836756	44.5711	
Parus major	9.179815	45.448406	
Parus major	9.1436	45.50067	
Parus major	8.263917	45.811203	
Parus major	13.952086	42.446907	
Parus major	7.727994	43.898006	
Parus major	9.528952	45.55251	
Parus major	9.512611	45.47077	
Parus major	11.62199	44.852886	
Parus major	11.20517	42.486046	
Parus major	9.322824	45.787045	
Parus major	8.007604	44.322193	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	11.214634	46.651546	
Parus major	9.272472	45.9249	
Parus major	11.215979	42.46802	
Parus major	15.293455	37.856476	
Parus major	8.586148	45.770298	
Parus major	8.566134	45.748573	
Parus major	11.620917	44.827446	
Parus major	8.724144	45.996696	
Parus major	11.901032	42.794327	
Parus major	9.282485	45.599247	
Parus major	12.666843	45.952675	
Parus major	7.698412	44.505123	
Parus major	8.435404	45.324364	
Parus major	16.111624	41.80227	
Parus major	16.116323	41.80227	
Parus major	8.579586	45.734936	
Parus major	9.530366	45.52826	
Parus major	12.666843	45.952675	
Parus major	8.054957	44.52749	
Parus major	13.952086	42.446907	
Parus major	6.983366	45.116917	
Parus major	7.026481	45.13019	
Parus major	7.026481	45.13019	
Parus major	6.750906	44.93937	
Parus major	16.226791	40.844936	
Parus major	9.26965	45.651928	
Parus major	11.215073	46.651245	
Parus major	11.62199	44.852886	
Parus major	12.897306	41.401344	
Parus major	12.491762	41.899918	
Parus major	9.226476	45.47814	
Parus major	12.666843	45.952675	
Parus major	12.693084	45.975266	
Parus major	9.916872	44.08532	
Parus major	11.62199	44.852886	
Parus major	12.046938	41.96152	
Parus major	13.22453	46.084335	
Parus major	13.237829	46.071358	
Parus major	8.756372	45.773487	
Parus major	8.335315	45.994175	
Parus major	12.30568	41.723618	
Parus major	12.725386	46.049973	
Parus major	12.590171	38.03606	
Parus major	13.904647	42.441204	
Parus major	12.251049	41.738747	
Parus major	9.215999	45.43524	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	7.713629	44.793365	
Parus major	13.952086	42.446907	
Parus major	12.945142	46.43197	
Parus major	8.724144	45.996696	
Parus major	9.428547	45.935562	
Parus major	12.745732	38.168518	
Parus major	9.51506	45.451553	
Parus major	12.089056	43.3347	
Parus major	11.293172	43.806725	
Parus major	11.299171	43.81456	
Parus major	12.497408	41.891907	
Parus major	8.749805	45.569134	
Parus major	8.419195	45.328724	
Parus major	8.749805	45.569134	
Parus major	8.623785	45.83408	
Parus major	12.641053	45.95408	
Parus major	12.223298	41.867085	
Parus major	12.662086	45.952477	
Parus major	8.8095	45.94454	
Parus major	12.246838	42.616123	
Parus major	8.721407	45.99451	
Parus major	8.623785	45.83408	
Parus major	8.749805	45.569134	
Parus major	8.749805	45.569134	
Parus major	8.721407	45.99451	
Parus major	15.929652	40.647915	
Parus major	7.602178	44.430763	
Parus major	10.108632	45.75204	
Parus major	10.085697	45.770897	
Parus major	9.423985	45.71621	
Parus major	8.04556	44.51233	
Parus major	12.246838	42.616123	
Parus major	12.246838	42.616123	
Parus major	11.062289	43.232307	
Parus major	8.71709	45.778057	
Parus major	8.623785	45.83408	
Parus major	8.71709	45.778057	
Parus major	8.619861	45.877434	
Parus major	9.198234	45.454853	
Parus major	8.645632	45.877518	
Parus major	8.645632	45.877518	
Parus major	9.12835	45.29552	
Parus major	9.12835	45.29552	
Parus major	8.619861	45.877434	
Parus major	8.71709	45.778057	
Parus major	9.237107	45.919147	
Parus major	10.92964	45.47257	
Parus major	7.744638	44.458443	
Parus major	12.666843	45.952675	
Parus major	11.625295	44.829777	
Parus major	8.163127	44.0555	
Parus major	7.815339	44.516296	
Parus major	9.528952	45.55251	
Parus major	11.898517	42.912724	
Parus major	12.265162	44.615177	
Parus major	13.952086	42.446907	
Parus major	8.437813	45.320854	
Parus major	7.727994	43.898006	
Parus major	10.53598	46.759426	
Parus major	12.485272	41.89247	
Parus major	12.063974	41.99364	
Parus major	12.102786	42.007755	
Parus major	8.8095	45.94454	
Parus major	8.580364	45.73441	
Parus major	11.327288	43.3535	
Parus major	7.727994	43.898006	
Parus major	12.497408	41.891907	
Parus major	9.528952	45.55251	
Parus major	9.51506	45.451553	
Parus major	8.726218	45.996204	
Parus major	12.605467	42.212234	
Parus major	12.666843	45.952675	
Parus major	17.925608	40.203766	
Parus major	9.337614	45.399395	
Parus major	8.007604	44.322193	
Parus major	10.119731	44.720013	
Parus major	8.579586	45.734936	
Parus major	8.845023	38.877716	
Parus major	9.322824	45.787045	
Parus major	11.100528	43.21343	
Parus major	11.105934	43.216976	
Parus major	9.146697	39.205406	
Parus major	12.666843	45.952675	
Parus major	8.735383	44.485886	
Parus major	7.562005	44.409046	
Parus major	11.062289	43.232307	
Parus major	12.188089	43.106316	
Parus major	8.221485	44.04205	
Parus major	11.625295	44.830097	
Parus major	11.108056	43.230556	
Parus major	8.007604	44.322193	
Parus major	9.530366	45.52826	
Parus major	9.587892	45.571636	
Parus major	12.666843	45.952675	
Parus major	14.575146	40.615902	
Parus major	8.419195	45.328724	
Parus major	16.418901	40.161716	
Parus major	9.226476	45.47814	
Parus major	8.915148	39.17279	
Parus major	11.898545	42.91273	
Parus major	7.727994	43.898006	
Parus major	12.598065	45.701862	
Parus major	14.25239	40.871403	
Parus major	9.528952	45.55251	
Parus major	8.576156	45.671387	
Parus major	8.402672	45.295086	
Parus major	12.605467	42.212234	
Parus major	12.735477	45.98228	
Parus major	12.605467	42.212234	
Parus major	8.28941	44.367603	
Parus major	14.229956	40.55333	
Parus major	11.079897	45.92506	
Parus major	9.473457	44.2404	
Parus major	8.047394	45.40252	
Parus major	8.269943	45.498814	
Parus major	8.796144	45.47975	
Parus major	8.054957	44.52749	
Parus major	8.364468	46.292343	
Parus major	7.727994	43.898006	
Parus major	9.534149	45.54748	
Parus major	13.472945	45.719814	
Parus major	9.615795	45.9047	
Parus major	8.18595	44.05441	
Parus major	11.901032	42.794327	
Parus major	7.683635	45.059166	
Parus major	7.688026	45.055363	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	14.229956	40.55333	
Parus major	13.957529	42.504757	
Parus major	12.666843	45.952675	
Parus major	12.677465	45.960773	
Parus major	7.531785	44.296978	
Parus major	12.689821	45.96944	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	7.766916	45.080536	
Parus major	13.53614	45.728237	
Parus major	13.53614	45.728237	
Parus major	10.20872	44.825836	
Parus major	16.701405	39.260414	
Parus major	8.201085	44.068565	
Parus major	7.727994	43.898006	
Parus major	13.499064	45.75541	
Parus major	11.248167	43.75753	
Parus major	16.445917	39.277016	
Parus major	12.666843	45.952675	
Parus major	16.445917	39.277016	
Parus major	7.201986	44.875885	
Parus major	10.114411	44.732933	
Parus major	14.289513	41.31076	
Parus major	14.445651	41.212532	
Parus major	14.289513	41.31076	
Parus major	14.445651	41.212532	
Parus major	8.364468	46.292343	
Parus major	9.512611	45.47077	
Parus major	12.666843	45.952675	
Parus major	9.451483	45.74819	
Parus major	16.237288	38.7384	
Parus major	8.263917	45.811203	
Parus major	8.201085	44.068565	
Parus major	12.257369	44.81529	
Parus major	9.429531	46.18102	
Parus major	9.48593	45.612854	
Parus major	12.700603	42.230583	
Parus major	12.666843	45.952675	
Parus major	7.698412	44.505123	
Parus major	16.23934	38.739906	
Parus major	7.591834	45.066254	
Parus major	9.226476	45.47814	
Parus major	12.791348	38.101273	
Parus major	9.235878	45.427048	
Parus major	8.566134	45.748573	
Parus major	12.666843	45.952675	
Parus major	8.419195	45.328724	
Parus major	7.806821	44.479294	
Parus major	9.225855	45.422432	
Parus major	9.226476	45.47814	
Parus major	8.735718	44.48665	
Parus major	15.916427	41.263573	
Parus major	11.24286	43.81337	
Parus major	7.727994	43.898006	
Parus major	9.51506	45.451553	
Parus major	9.49261	45.45544	
Parus major	12.666843	45.952675	
Parus major	13.904647	42.441204	
Parus major	15.768046	39.93939	
Parus major	15.723681	39.987698	
Parus major	11.094209	43.229225	
Parus major	12.490974	41.89019	
Parus major	11.53474	45.73811	
Parus major	11.625295	44.829777	
Parus major	10.976097	46.64812	
Parus major	13.472945	45.719814	
Parus major	13.53614	45.728237	
Parus major	12.35369	46.66661	
Parus major	9.091889	45.766853	
Parus major	11.287926	43.764915	
Parus major	12.735477	45.98228	
Parus major	9.091889	45.766853	
Parus major	9.322824	45.787045	
Parus major	9.225855	45.422432	
Parus major	9.235878	45.427048	
Parus major	9.15945	45.45239	
Parus major	8.50042	45.881798	
Parus major	8.73534	44.486595	
Parus major	12.847915	38.04737	
Parus major	8.79948	38.888947	
Parus major	8.845023	38.877716	
Parus major	12.817859	38.070267	
Parus major	10.830587	45.67261	
Parus major	10.830587	45.67261	
Parus major	12.590171	38.03606	
Parus major	7.562005	44.409046	
Parus major	9.235878	45.427048	
Parus major	9.288855	45.647865	
Parus major	13.472945	45.719814	
Parus major	13.53614	45.728237	
Parus major	10.463906	44.629612	
Parus major	8.491522	45.93811	
Parus major	9.528952	45.55251	
Parus major	11.027877	43.246014	
Parus major	6.821951	44.944954	
Parus major	13.957529	42.504757	
Parus major	12.838495	38.057983	
Parus major	8.117695	44.05018	
Parus major	11.714793	45.79421	
Parus major	12.484589	41.9125	
Parus major	6.821951	44.944954	
Parus major	12.666843	45.952675	
Parus major	9.209837	44.303326	
Parus major	13.499064	45.75541	
Parus major	7.990447	44.326385	
Parus major	13.593006	37.289608	
Parus major	8.419195	45.328724	
Parus major	8.259545	46.208076	
Parus major	12.868819	38.029804	
Parus major	12.814648	38.068962	
Parus major	11.62199	44.852886	
Parus major	9.51506	45.451553	
Parus major	13.019915	46.22878	
Parus major	9.283907	45.487614	
Parus major	11.901032	42.794327	
Parus major	13.952086	42.446907	
Parus major	12.666843	45.952675	
Parus major	8.28941	44.367603	
Parus major	9.549078	45.490585	
Parus major	9.225855	45.422432	
Parus major	8.202179	44.057438	
Parus major	9.528952	45.55251	
Parus major	8.326207	44.205288	
Parus major	12.484477	46.02126	
Parus major	9.499665	45.61682	
Parus major	13.952086	42.446907	
Parus major	8.202179	44.057438	
Parus major	7.597445	45.64521	
Parus major	8.566134	45.748573	
Parus major	11.625295	44.829777	
Parus major	12.662086	45.952477	
Parus major	9.528952	45.55251	
Parus major	7.727994	43.898006	
Parus major	9.51506	45.451553	
Parus major	12.666843	45.952675	
Parus major	8.73534	44.486595	
Parus major	11.082417	43.326473	
Parus major	8.007604	44.322193	
Parus major	12.10558	42.67653	
Parus major	12.700603	42.230583	
Parus major	8.033641	44.38669	
Parus major	8.201085	44.068565	
Parus major	9.533139	45.934135	
Parus major	9.283907	45.487614	
Parus major	8.28941	44.367603	
Parus major	9.15945	45.45239	
Parus major	12.666843	45.952675	
Parus major	11.901032	42.794327	
Parus major	10.427399	46.473156	
Parus major	10.427399	46.473156	
Parus major	7.562005	44.409046	
Parus major	10.732431	45.36114	
Parus major	8.545165	45.738853	
Parus major	8.554126	45.73358	
Parus major	11.625295	44.829777	
Parus major	12.671138	45.959373	
Parus major	16.482485	41.116722	
Parus major	12.67302	45.96285	
Parus major	12.662086	45.952477	
Parus major	12.675337	45.958183	
Parus major	15.801894	40.888855	
Parus major	12.3687	45.4118	
Parus major	12.3687	45.4118	
Parus major	12.046938	41.96152	
Parus major	13.504185	42.412663	
Parus major	12.046938	41.96152	
Parus major	7.562005	44.409046	
Parus major	10.404739	46.475845	
Parus major	11.62199	44.852886	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	9.235878	45.427048	
Parus major	8.18595	44.05441	
Parus major	12.251049	41.738747	
Parus major	12.251049	41.738747	
Parus major	8.133584	45.274063	
Parus major	8.120886	45.33695	
Parus major	13.583373	42.337894	
Parus major	13.957529	42.504757	
Parus major	8.849836	45.27572	
Parus major	8.133584	45.274063	
Parus major	13.499064	45.75541	
Parus major	11.062289	43.232307	
Parus major	11.094209	43.229225	
Parus major	12.609705	41.816635	
Parus major	12.609705	41.816635	
Parus major	12.609705	41.816635	
Parus major	9.635976	46.22501	
Parus major	16.035133	39.92138	
Parus major	12.481526	41.898308	
Parus major	14.478944	40.63524	
Parus major	9.190358	45.46421	
Parus major	17.672422	40.553013	
Parus major	11.54499	43.175953	
Parus major	15.629201	40.07324	
Parus major	10.056849	45.840534	250
Parus major	12.429218	45.441917	250
Parus major	12.368152	46.698776	25
Parus major	12.34719	45.447376	250
Parus major	10.027342	45.643929	250
Parus major	10.027342	45.643929	250
Parus major	11.680583	46.576321	250
Parus major	10.972787	45.80907	15
Parus major	7.664982	44.792684	61
Parus major	10.716956	45.350375	8
Parus major	7.966582	44.289852	31
Parus major	11.595257	44.844939	56
Parus major	9.181244	45.577167	400
Parus major	8.498616	46.127468	15
Parus major	12.020201	45.301071	277
Parus major	7.661665	44.789834	3163
Parus major	15.052793	37.504397	188
Parus major	9.741299	45.574619	199
Parus major	7.382292	45.066835	1100
Parus major	8.460945	44.68099	17
Parus major	7.66607	44.792599	
Parus major	10.189993	45.550205	183
Parus major	10.9963	45.823502	11
Parus major	10.932492	44.653092	1
Parus major	10.93136	44.64757	1
Parus major	7.661665	44.789834	3163
Parus major	8.559834	45.735231	21
Parus major	12.220961	45.643848	34
Parus major	13.206815	46.079372	4
Parus major	7.70889	44.847571	31
Parus major	9.296643	45.607411	44
Parus major	13.615369	42.219332	5
Parus major	12.876315	43.028528	5
Parus major	13.9547	42.7814	
Parus major	12.252846	44.628353	
Parus major	12.250744	44.659916	
Parus major	11.768217	44.468822	
Parus major	11.098063	43.32511	
Parus major	11.098063	43.32511	
Parus major	7.698412	44.505123	
Parus major	8.586148	45.770298	
Parus major	8.201085	44.068565	
Parus major	8.14414	44.070957	
Parus major	9.51506	45.451553	
Parus major	9.192563	45.447594	
Parus major	9.533401	45.453533	
Parus major	9.135615	39.215836	
Parus major	11.07398	43.417805	
Parus major	8.021674	44.3223	
Parus major	9.262054	45.501488	
Parus major	11.625295	44.829777	
Parus major	11.625295	44.830097	
Parus major	11.714437	45.79853	
Parus major	7.631061	43.786808	
Parus major	8.021674	44.3223	
Parus major	7.698412	44.505123	
Parus major	12.39119	43.11412	
Parus major	12.39119	43.11412	
Parus major	12.67433	43.05244	
Parus major	7.631061	43.786808	
Parus major	8.579586	45.734936	
Parus major	8.555296	44.685917	
Parus major	7.727994	43.898006	
Parus major	8.419195	45.328724	
Parus major	9.282485	45.599247	
Parus major	8.120008	44.08998	
Parus major	9.114992	39.234318	
Parus major	8.290711	44.34896	
Parus major	11.625295	44.829777	
Parus major	7.727994	43.898006	
Parus major	11.623549	44.843258	
Parus major	11.62199	44.852886	
Parus major	13.952086	42.446907	
Parus major	12.873089	43.023823	
Parus major	12.873089	43.023823	
Parus major	9.282485	45.599247	
Parus major	7.990447	44.326385	
Parus major	8.054957	44.52749	
Parus major	11.021615	43.23889	
Parus major	7.591834	45.066254	
Parus major	8.537806	45.740814	
Parus major	12.397352	43.09702	
Parus major	7.727994	43.898006	
Parus major	13.904647	42.441204	
Parus major	9.4111	46.150757	
Parus major	9.235878	45.427048	
Parus major	12.188089	43.106316	
Parus major	12.188089	43.106316	
Parus major	7.990447	44.326385	
Parus major	7.999794	45.886826	
Parus major	13.36303	42.981228	
Parus major	9.215999	45.43524	
Parus major	7.727994	43.898006	
Parus major	13.36303	42.981228	
Parus major	9.342259	45.824406	
Parus major	7.665367	44.794895	
Parus major	7.562005	44.409046	
Parus major	7.631061	43.786808	
Parus major	9.235878	45.427048	
Parus major	9.225855	45.422432	
Parus major	12.484589	41.9125	
Parus major	9.412553	45.804134	
Parus major	9.423141	45.79646	
Parus major	9.937791	45.840866	
Parus major	8.06275	45.664234	
Parus major	10.407598	46.46617	
Parus major	13.957529	42.504757	
Parus major	8.201085	44.068565	
Parus major	7.727994	43.898006	
Parus major	11.061744	43.23195	
Parus major	13.36303	42.981228	
Parus major	7.631061	43.786808	
Parus major	13.73171	43.305546	
Parus major	13.70481	43.324802	
Parus major	13.085494	42.930645	
Parus major	11.901032	42.794327	
Parus major	7.631061	43.786808	
Parus major	12.609705	41.816635	
Parus major	12.735477	45.98228	
Parus major	9.262383	45.54843	
Parus major	7.727994	43.898006	
Parus major	9.423141	45.79646	
Parus major	12.504481	41.899715	
Parus major	8.201085	44.068565	
Parus major	12.666843	45.952675	
Parus major	13.36303	42.981228	
Parus major	8.604313	45.724155	
Parus major	12.509493	45.492645	
Parus major	8.221485	44.04205	
Parus major	12.558822	38.024082	
Parus major	9.199634	45.474487	
Parus major	9.235878	45.427048	
